_id,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,categories,attributes.WiFi,attributes.BikeParking,attributes.BusinessParking,attributes.BusinessAcceptsCreditCards,attributes.RestaurantsReservations,attributes.Caters,attributes.OutdoorSeating,attributes.RestaurantsGoodForGroups,attributes.RestaurantsPriceRange2,attributes.Ambience,attributes.HasTV,attributes.Alcohol,attributes.RestaurantsTakeOut,attributes.NoiseLevel,attributes.RestaurantsAttire,attributes.RestaurantsDelivery,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday,attributes.GoodForKids,attributes.ByAppointmentOnly
63bc8fa899903bc4b31f7729,q1ahAU8s0Jr_zO-K0kl16g,University Co-Op Art Store,2234 Guadalupe St,Austin,TX,78705,30.2857515,-97.7421159,4.0,5,0,"Children's Clothing, Accessories, Art Supplies, Arts & Crafts, Books, Mags, Music & Video, Shopping, Bookstores, Fashion",,True,"{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}",True,,,,,1,,,,,,,,7:45-20:0,7:45-20:0,7:45-20:0,7:45-20:0,7:45-20:0,9:0-19:0,10:0-18:0,,
63bc8fa899903bc4b31f772a,CpKKnuf2hQTFwT2gLzTkBw,Portland By Segway,150 SW Harrison St,Portland,OR,97201,45.5095204,-122.6787147,4.5,57,1,"Local Flavor, Hotels & Travel, Tours",,,,,,,,,,,,,,,,,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,9:0-21:0,,
63bc8fa899903bc4b31f772b,L6n38W1tbynavUpMEd_aSA,Volume Studio Gallery,1209 Bute Street,Vancouver,BC,V6E 2A1,49.2815430717,-123.1339260936,3.5,20,1,"Art Galleries, Shopping, Local Flavor, Arts & Entertainment, Beauty & Spas, Hair Salons",,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",,,,,,3,,,,,,,,11:0-18:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-20:0,10:0-18:0,11:0-18:0,True,False
63bc8fa899903bc4b31f772c,FGFwmd9a9Rhi7XS5LjJGFA,Sport Clips Haircuts of Dublin - Sawmill,7593 Sawmill Rd,Dublin,OH,43016,40.120796,-83.09216,4.5,5,1,"Hair Salons, Men's Hair Salons, Beauty & Spas, Barbers",,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,,,2,,,,,,,,0:0-0:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,10:0-17:0,,False
63bc8fa899903bc4b31f772d,li6rp28fX2_euqwpNTT7DA,La-Z-Boy Furniture Galleries,410 West State Road 436,Altamonte Springs,FL,32714,28.661286,-81.397132,2.5,22,1,"Home Services, Home & Garden, Shopping, Interior Design, Furniture Stores, Home Decor",,False,None,True,,,,,4,,,,,,,,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,11:0-18:0,,False
63bc8fa899903bc4b31f772e,4dOPXv8z_nqB8wBWVVWecA,Spaulding Rehabilitation Hospital,300 First Ave,Boston,MA,02129,42.37863615,-71.0488509519,4.0,13,1,"Hospitals, Health & Medical, Rehabilitation Center, Doctors",,,,True,,,,,,,,,,,,,,,,,,,,,True
63bc8fa899903bc4b31f772f,z88fJuLcns9LHA7uKZf_aw,Rich's Car Cool,915 Silkwood Ct,Longwood,FL,32750,28.7313637,-81.3104351,5.0,5,1,"Auto Repair, Automotive",,,,,,,,,,,,,,,,,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,,,,
63bc8fa899903bc4b31f7730,oRIyL281Ov5SSb6PyuWvaw,FedEx Ground Terminal,4117 Mckinney Falls Pkwy,Austin,TX,78744,30.192151,-97.692655,3.0,6,1,"Shipping Centers, Local Services",,,,,,,,,,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f7731,3thW8u8cgdCLKgYhKMhXBw,A Thai Basil,SW 10th & Alder St,Portland,OR,97205,45.5205359903,-122.6816037297,3.0,41,0,"Food Stands, Food, Thai, Food Trucks, Bubble Tea, Restaurants",'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,False,False,True,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'none',True,u'average',u'casual',False,,,,,,,,True,
63bc8fa899903bc4b31f7732,J-hlHfICWs5v5f3vF5gcEQ,Quality Window Tint,4404 Westerville Rd,Columbus,OH,43231,40.0613804,-82.9347151,4.5,13,1,"Automotive, Home Services, Auto Repair, Auto Parts & Supplies, Home Window Tinting, Car Window Tinting, Auto Glass Services",,,,True,,,,,,,,,,,,,,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,,,True
63bc8fa899903bc4b31f7733,IJXlBxQWk9Vc-vCLMXxwjA,Krispy Krunchy Chicken,Shell Food Mart,Jackson,TX,78620,30.1918731593,-98.0889630318,5.0,11,1,"Fast Food, American (Traditional), Restaurants",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,True,False,False,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,'none',True,'average','casual',True,,,,,,,,True,
63bc8fa899903bc4b31f7734,Dz3GF5EvC3kzM-Jf_nLCDw,McDonald's,12109 NE Glisan St,Portland,OR,97220,45.526686131,-122.5382611156,1.5,37,1,"Coffee & Tea, Restaurants, Fast Food, Burgers, Food",'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,False,True,True,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,'none',True,u'loud',u'casual',True,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,True,
63bc8fa899903bc4b31f7735,uwhoelgd8g7doGb2ckWYGw,Coast Capital Savings,1075 W Georgia Street,Vancouver,BC,V6E 3C9,49.2857786,-123.1221398,4.0,6,1,"Financial Services, Banks & Credit Unions",,,,,,,,,,,,,,,,,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,8:0-20:0,9:0-17:30,,
63bc8fa899903bc4b31f7736,Jbie6XvV-3nlpA5JRAyntA,Skin MD Norwell,400 Washington St,Norwell,MA,02061,42.1595822,-70.8583078,5.0,7,1,"Medical Spas, Beauty & Spas, Doctors, Laser Hair Removal, Skin Care, Cosmetic Surgeons, Hair Removal, Health & Medical",u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,2,,,,,,,,0:0-0:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-15:0,,,True
63bc8fa899903bc4b31f7737,xaO75FONLcaJfymXuKIVnQ,Synergy Chiropractic & Bodywork,1711 Fortview Rd,Austin,TX,78704,30.2294549,-97.7849311,5.0,41,1,"Health & Medical, Physical Therapy, Massage Therapy, Chiropractors, Acupuncture",u'free',,,True,,,,,,,,,,,,,10:0-18:0,13:30-18:0,9:0-13:30,13:30-18:0,9:0-13:30,,,,True
63bc8fa899903bc4b31f7738,WBUbLi1jF1PWEU5uOpErYA,Domino's Pizza,"3801 W Lake Mary Blvd, Unit 107",Lake Mary,FL,32746,28.7555050876,-81.3445938699,3.5,7,1,"Restaurants, Pizza, Sandwiches, Chicken Wings",,,,True,False,,,,1,,,,True,u'very_loud',,,10:30-0:0,10:30-0:0,10:30-0:0,10:30-0:0,10:30-1:0,10:30-1:0,10:30-0:0,True,
63bc8fa899903bc4b31f7739,kGV9HdKya6vBZq4Ir2sNbA,Burger King,18 North St,Randolph,MA,02368,42.1634917,-71.0409924,2.0,8,0,"Burgers, Restaurants, Fast Food",,,,,,,False,True,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",False,,,,u'casual',,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,6:0-22:0,7:0-22:0,,
63bc8fa899903bc4b31f773a,LtB8pKovTvDYsWaR_z8MPw,Moonlight Market,Gay St,Columbus,OH,43215,39.9641096669,-82.9977081529,3.5,22,1,"Arts & Crafts, Shopping",,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,2,,,,,,,,,,,,,,,,
63bc8fa899903bc4b31f773b,h8wejJ3V_dsRaR7x18O0PQ,Asian Diner,835 Cypress Pkwy,Poinciana,FL,34759,28.1480311,-81.4523191,3.0,19,0,"Chinese, Restaurants",u'free',True,,True,False,True,False,True,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",True,u'beer_and_wine',True,u'quiet','casual',True,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,,True,
63bc8fa899903bc4b31f773c,H5SRAaDvvzc07Z5gCHGvVw,Liberty Place Apartments,250 Liberty St,Columbus,OH,43215,39.951382,-83.003107,3.0,11,1,"Real Estate, Apartments, Home Services",,,,False,,,,,,,,,,,,,8:30-17:0,8:30-17:0,8:30-17:0,8:30-17:0,8:30-17:0,10:0-17:0,13:0-17:0,,
63bc8fa899903bc4b31f773d,5chnaQmGHf1m-WV9F04vdQ,Superior Power Washing,2850 Deer Creek Commerce Ln,Davenport,FL,33837,28.2222007,-81.642807,3.5,27,1,"Home Services, Home Cleaning, Pressure Washers, Roofing, Painters",,,,True,,,,,,,,,,,,,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,6:0-21:0,,,True
63bc8fa899903bc4b31f773e,JcDhsaknWB4PY6WyJE8kkw,Burlington Oral & Facial Surgery Center,"77 South Bedford St, Ste 100",Burlington,MA,01803,42.485429,-71.198286,4.5,29,1,"Doctors, Medical Spas, Oral Surgeons, Cosmetic Surgeons, Dentists, Beauty & Spas, Health & Medical",u'free',,,True,,,,,2,,,,,,,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-15:0,,,,True
63bc8fa899903bc4b31f773f,FYdXoYjeG8U59mhRqS7k5g,Freshslice Pizza,2929 Barnet Highway,Coquitlam,BC,V3B 5R5,49.279852,-122.798073,2.5,10,1,"Restaurants, Pizza",'free',,None,,True,True,False,True,1,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}",True,'none',True,'average','casual',True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-21:0,True,
63bc8fa899903bc4b31f7740,Js69c56UgYrEhjA-ONX5qw,Whitmire's Furniture,815 W Colonial Dr,Orlando,FL,32804,28.553299,-81.391183,4.5,5,1,"Shopping, Home & Garden, Arts & Entertainment, Contractors, Home Services, Art Galleries, Furniture Stores, Security Systems, Electronics",,,,True,,,,,2,,,,,,,,9:30-17:30,9:30-17:30,9:30-17:30,9:30-17:30,9:30-17:30,9:30-17:30,12:0-16:0,,False
63bc8fa899903bc4b31f7741,YstKSSb8RkPQ9ZnARxUAew,The Spa at Boncaldo's,76R Beale St,Quincy,MA,02170,42.2658881,-71.0187206,4.5,9,1,"Day Spas, Barbers, Men's Hair Salons, Hair Salons, Beauty & Spas",u'no',True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,,,,,2,,,,,,,,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-16:0,,,True
63bc8fa899903bc4b31f7742,Eexegu4YJJd1kgCxjTHv8w,The Venetian Weymouth,909 Broad St,Weymouth,MA,02189,42.2152546,-70.9235181,3.5,28,1,"Italian, Restaurants",,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,False,True,False,,,,True,u'full_bar',True,,,True,16:0-21:0,16:0-21:0,16:0-21:0,16:0-21:0,16:0-22:0,16:0-22:0,16:0-21:0,,
63bc8fa899903bc4b31f7743,5ZPHxwj9l5sl_nITMobavg,Primp,"2501 Howell Branch Rd, Ste 1011",Casselberry,FL,32707,28.6259156,-81.3176999,4.5,18,1,"Nail Salons, Day Spas, Hair Salons, Beauty & Spas, Massage",u'free',False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,3,,,,,,,,,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,9:0-17:0,,False,False
63bc8fa899903bc4b31f7744,MYainrGOUR9OGC0eXqpkuA,Living Room Cafe,"3787 Canada Way, Unit 116",Burnaby,BC,V5G 4V4,49.254865,-123.020418,4.0,7,1,"Bars, Lounges, Nightlife, Cafes, Restaurants, Hookah Bars",,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,True,,,"{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,,,,,,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,14:0-2:0,,
63bc8fa899903bc4b31f7745,CZXrdxJsQtrSS41A7IVDWQ,Chinese Mirch,140 Worcester Rd,Framingham,MA,01702,42.298532,-71.399635,3.0,259,0,"Asian Fusion, Noodles, Chinese, Restaurants, Indian",u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,False,True,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}",False,u'none',True,u'average',u'casual',True,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:0,11:30-22:30,11:30-22:30,11:30-22:0,True,
63bc8fa899903bc4b31f7746,N0cWRlBXR6FXIFDekl-qpQ,Shoe & Boot Revival Shop,10945 NE Halsey St,Portland,OR,97220,45.5335510522,-122.5498167425,5.0,17,0,"Shoe Stores, Shoe Repair, Shopping, Fashion, Local Services",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,,,,,1,,,,,,,,,10:0-17:0,10:0-17:0,10:0-17:0,10:0-17:0,10:0-15:0,,,
63bc8fa899903bc4b31f7747,uttQ5o-_9DjC-PGIl8VPhw,Clemens Automotive,3401 N Lombard St,Portland,OR,97217,45.5774382,-122.7017516,4.5,31,1,"Automotive, Auto Repair",,,,True,,,,,,,,,,,,,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,8:0-17:0,,,,
63bc8fa899903bc4b31f7748,Icy57ClES-kBwt_l5pufYA,WIN Home Inspection Great Hills,"3310 W Braker Ln, Bldg 2 Ste 300-251",Austin,TX,78758,30.3930711,-97.7259465,4.5,11,1,"Home Inspectors, Home Services",,,,True,,,,,,,,,,,,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,,,True
63bc8fa899903bc4b31f7749,C3TmAK7JXsT8Z2JnI-Mwrg,Concord Flower Shop,135 Commonwealth Ave,Concord,MA,01742,42.457696,-71.39651,4.0,11,1,"Nurseries & Gardening, Florists, Flowers & Gifts, Shopping, Home & Garden",,True,"{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}",True,,,,,2,,,,,,,None,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,9:0-17:30,9:0-14:0,,,
63bc8fa899903bc4b31f774a,UEzbwXNs6xNKscKZ39FiCw,Coady Florist,1540 Cambridge St,Cambridge,MA,02139,42.3742453,-71.1063462,3.5,34,1,"Florists, Shopping, Flowers & Gifts",,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,2,,,,None,,,None,0:0-0:0,8:0-18:0,8:0-18:0,8:0-18:0,8:0-18:0,10:0-16:0,9:0-13:0,,
63bc8fa899903bc4b31f774b,F5_NonP-uoq4v3qplmjiLA,Bonefish Harrys,218 Cabot St,Beverly,MA,01915,42.5485043,-70.8787593,3.5,87,1,"Restaurants, Seafood",,,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",True,False,,True,True,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,,,,,,,16:0-21:0,16:0-21:0,16:0-21:0,12:0-22:0,14:0-22:0,12:0-21:0,True,
63bc8fa899903bc4b31f774c,YSr8GPuvIVXKGhbTO1aLRA,VanderVeer Center,"6650 SW Redwood Ln, Ste 150",Portland,OR,97224,45.409277,-122.745238,3.5,22,1,"Beauty & Spas, Skin Care, Medical Centers, Laser Hair Removal, Health & Medical, Body Contouring, Medical Spas, Hair Removal",u'free',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,3,,,,,,,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,,True
63bc8fa899903bc4b31f774d,LzqmHdwLkAsd4asB0dc5_A,Bamboo Izakaya,1409 NE Alberta St,Portland,OR,97211,45.5591054,-122.6512761,4.0,42,0,"Pubs, Restaurants, Nightlife, Breakfast & Brunch, Bars, Japanese, Cocktail Bars",u'free',True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,False,True,False,True,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,'full_bar',True,'average','casual',False,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-23:0,17:0-23:0,9:0-14:0,False,
63bc8fa899903bc4b31f774e,-ntGRFLfW264UwZTuX9N0Q,Zachary Hunt Photography,6309 Kenilworth Dr,Austin,TX,78723,30.315379,-97.6865849,5.0,6,1,"Event Planning & Services, Session Photography, Event Photography, Photographers",,,,True,,,,,,,,,,,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,,
63bc8fa899903bc4b31f774f,kM5iTMtX3kk0tJImWoML9A,Go Moving,"2575 S US Hwy 17/92, Ste 204",Casselberry,FL,32707,28.656012,-81.421902,2.0,8,1,"Local Services, Home Services, Movers, Packing Supplies, Shopping, Junk Removal & Hauling, Packing Services",,True,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,,,,,,,,,,,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,9:0-18:0,,,,True
63bc8fa899903bc4b31f7750,hw7B3GVDKad9vlx5bUu6XA,Liv Fitness,1853 Memorial Dr SE,Atlanta,GA,30317,33.7473934,-84.3275583,5.0,28,1,"Active Life, Gyms, Fitness & Instruction, Boot Camps, Yoga, Trainers",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,,,,,,,,,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,5:0-21:0,False,False
63bc8fa899903bc4b31f7751,PlbQvHaTWCj7cwLQZeiq7Q,Julie Beaty - Fidelity Bank,"3490 Piedmont Rd NE, Ste 750",Atlanta,GA,30305,33.848946,-84.376218,4.5,5,0,"Home Services, Mortgage Brokers, Real Estate",,,,True,,,,,,,,,,,,,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,,,,
63bc8fa899903bc4b31f7752,Q7SAbnbAhr5n3_S6tF0fQg,Mimi's Cafe,12613 Galleria Cr,Bee Cave,TX,78738,30.3069183783,-97.9384293312,2.5,112,0,"Restaurants, Breakfast & Brunch, American (Traditional)",u'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,True,True,True,True,2,"{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}",False,u'full_bar',True,'average',u'casual',False,7:0-21:0,7:0-21:0,7:0-21:0,7:0-21:0,7:0-22:0,7:0-22:0,7:0-21:0,True,
63bc8fa899903bc4b31f7753,KA6bJknmTgvQD0nem8-FgQ,National University of Natural Medicine,049 SW Porter St,Portland,OR,97201,45.501682,-122.676561,2.0,6,1,"Education, Health & Medical, Colleges & Universities, Acupuncture, Naturopathic/Holistic, Doctors",,,,,,,,,,,,,,,,,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,9:0-17:0,,,,
63bc8fa899903bc4b31f7754,rt1UvC0ao4atDGHOUuAT-g,Churchill's Lounge,40 N St,Boston,MA,02109,42.337299,-71.031096,4.0,41,0,"Tobacco Shops, Shopping, Wine Bars, Bars, Nightlife, Lounges",,,"{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}",True,,,False,True,2,"{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': True, 'trendy': False, 'upscale': False, 'casual': False}",True,u'beer_and_wine',,u'average',,,,,,,,,,,
63bc8fa899903bc4b31f7755,E9oVLd7k4BYGpKOmSaxGMg,Paris Nail & Spa,13599 SW Pacific Hwy,Portland,OR,97223,45.4215321,-122.7848457,4.5,15,1,"Nail Salons, Beauty & Spas",,False,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,2,,,,,,,,,,,,,,,,True
63bc8fa899903bc4b31f7756,E4ejoHJHIOvVhkca3kWRuQ,McDonald's,2875 SE Powell Blvd,Portland,OR,97202,45.4977464697,-122.6360719,2.0,77,1,"Food, Fast Food, Restaurants, Coffee & Tea, Burgers",u'free',True,"{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}",True,False,False,True,True,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}",True,'none',True,u'average','casual',True,5:0-1:0,5:0-1:0,5:0-1:0,5:0-1:0,5:0-1:0,5:0-1:0,5:0-1:0,True,
63bc8fa899903bc4b31f7757,9Z7MniAhqC8F1nRsgKGwZg,MinuteClinic,85 High St,Medford,MA,02155,42.4191,-71.1123,2.5,18,1,"Medical Centers, Health & Medical, Walk-in Clinics, Counseling & Mental Health, Urgent Care",,,,True,,,,,,,,,,,,,0:0-0:0,7:0-23:0,7:0-23:0,8:0-13:30,14:0-19:0,9:0-13:0,7:0-23:0,,False
63bc8fa899903bc4b31f7758,nDr6VgO_4N6N_XvAkMYFwA,Rock & Brews - Kissimmee,3284 Margaritaville Blvd,Kissimmee,FL,34747,28.346621,-81.610219,4.5,405,1,"Nightlife, Burgers, Bars, Beer Bar, Restaurants, American (New)",u'free',,"{'garage': False, 'street': None, 'validated': False, 'lot': True, 'valet': False}",True,False,True,True,True,2,"{'touristy': True, 'hipster': None, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': None, 'casual': True}",True,u'full_bar',True,u'loud',u'casual',True,11:0-0:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-1:0,11:0-23:0,True,
63bc8fa899903bc4b31f7759,tiEZk_EqzFQcxyoIFtazXg,SK Northwest,250 SE Division Pl,Portland,OR,97202,45.5044566,-122.6633453,2.5,33,1,"Motorcycle Dealers, Automotive",,,,True,,,,,,,,,,,,,,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,9:0-17:0,,,
63bc8fa899903bc4b31f775a,Qv5NvNJ2wrTA-mgnyxvv_w,525 Avalon Park,525 Loyola Cir,Orlando,FL,32828,28.556632,-81.168273,3.0,20,1,"Real Estate, Home Services, Apartments",,,,True,,,,,,,,,,,,,0:0-0:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-17:0,13:0-17:0,,False
63bc8fa899903bc4b31f775b,cQUaUM1vq7QiOVuxE-GFqw,Our Fathers,197 N Harvard St,Allston,MA,02134,42.3635433,-71.1295592,3.5,131,0,"Delis, Sandwiches, Tapas/Small Plates, Restaurants, Nightlife, Bars",u'free',True,"{'garage': True, 'street': True, 'validated': True, 'lot': False, 'valet': False}",True,True,True,True,False,2,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}",True,u'full_bar',True,u'average',,True,0:0-0:0,10:30-22:0,10:30-22:0,10:30-22:0,10:30-23:0,10:30-23:0,10:30-21:0,True,
63bc8fa899903bc4b31f775c,TDxyi0IIrmKqcJ3cdn1QSg,Go Wash II,3327 Ranch Rd 620 S,Austin,TX,78738,30.3266406289,-97.9625467106,3.5,68,1,"Auto Detailing, Automotive, Car Wash",,,,True,,,,,,,,,,,,,8:0-18:30,8:0-18:30,8:0-18:30,8:0-18:30,8:0-18:30,8:0-18:30,9:0-18:0,,
63bc8fa899903bc4b31f775d,FrFDIPBzRbFVfanxG4wcNQ,Exotic Latin Grill,355 E Hudson St,Columbus,OH,43202,40.0147968,-83.0014099,4.5,101,1,"Mexican, Restaurants, Food Stands, Latin American, Food, Food Trucks",'no',True,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",False,False,True,True,True,1,"{'touristy': False, 'hipster': False, 'romantic': False, 'divey': True, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}",False,u'none',True,'average',u'casual',False,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,10:0-16:0,10:0-5:0,True,False
63bc8fa899903bc4b31f775e,BvvCEDQdLBXIzA_Gbzn1iA,Silva & Thomas Hair Studio,2962 Grandview Ave NE,Atlanta,GA,30305,33.8354839,-84.3766086,5.0,10,1,"Shopping, Waxing, Beauty & Spas, Hair Salons, Cosmetics & Beauty Supply, Hair Removal",,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,3,,,,,,,,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-18:0,,True,True
63bc8fa899903bc4b31f775f,_qUhIgaO4i7pXvbW_-4czA,Rx Med Day Spa,134 Washington St,Norwell,MA,02061,42.1698465,-70.8768504,4.0,7,0,"Health & Medical, Medical Spas, Skin Care, Beauty & Spas, Massage, Day Spas",,,"{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}",True,,,,,2,,,,,,,,,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,10:0-19:0,,,False
63bc8fa899903bc4b31f7760,pa_jgD1BBfR7FP9RKOcGeQ,Yaletown Liquor Store,1116 Hamilton St,Vancouver,BC,V6B 5P2,49.2755646,-123.1212037,2.5,10,1,"Beer, Wine & Spirits, Food",,True,"{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}",,,,,,2,,,,,,,True,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,,
63bc8fa899903bc4b31f7761,-vsysIFoJ_Gt_Oj5o-ez1A,Holiday Inn Hotel & Suites North Vancouver,700 Old Lillooet Road,North Vancouver,BC,V7J 2H5,49.3130408,-123.0268401,4.0,30,1,"Hotels & Travel, Venues & Event Spaces, Event Planning & Services, Hotels",'free',,,,,,,,2,,,,,,,,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,,
